country,username,post_id,uploader_id,collection_time,upload_date,post_text,comments_amount,retweet_amount,like_amount,views_amount,conflict_sentiment,lang,israel_related_similarity,israel_related_class_from_similarity,conflict_sentiment_v,cluster_idx,cluster_label
us,repjimmypanetta,1740409894304645210_a,796736612554117120_a,2023-12-28 17:38:26.173000,2023-12-28 16:30:28,"RT @sccounty: An evacuation warning has been issued for CTL-E048 -  coastal areas near Seacliff State Beach, please be prepared to leave sh…",0,9,0,,0,en,0.6887705887352733,0.0,0,-1,outlier
us,repmmm,1740351893535441304_a,1345807954604412929_a,2023-12-28 17:38:26.507000,2023-12-28 12:40:00,"On this day, in 1846, our great state was founded! Happy Birthday, Iowa! https://t.co/MhALBCta0I",9,3,13,762.0,0,en,0.6861811804021936,0.0,0,-1,outlier
us,repveasey,1740382925957546230_a,1074129612_a,2023-12-28 17:38:25.909000,2023-12-28 14:43:18,RT @HouseDemocrats: House Democrats wish all those celebrating a peaceful and joyous Kwanzaa. https://t.co/49j8ieaYll,0,76,0,,0,en,0.7081517389168016,0.0,0,-1,outlier
us,rephaleystevens,1740426748825653381_a,1076161611033968640_a,2023-12-28 17:38:25.762000,2023-12-28 17:37:27,"Five years is five years too long, Paul Whelan should be home right now.
 
No American should be held for half a decade after a false arrest and sham trial.
 
I'm calling on Vladimir Putin to release Paul now.

Watch the full video here ⬇️ https://t.co/6J7oYHGEaC",0,0,0,14.0,0,en,0.7090209444535261,0.0,0,0,October 7th Hamas Attacks and Their Aftermath
us,repmalliotakis,1740397310251786526_a,1344750588026900481_a,2023-12-28 17:38:26.832000,2023-12-28 15:40:28,"This year, we returned over $80 million to New York’s 11th district:

✅infrastructure investment 
✅funding to hospitals &amp; organizations 
✅money owed to constituents from agencies
✅World Trade Center victims compensation

We’re proud to deliver for Staten Island &amp; Brooklyn!",11,3,14,1246.0,0,en,0.715305940854367,1.0,0,2,Public Service and Community Engagement
us,repciscomani,1740417062227304884_a,1603530970593775616_a,2023-12-28 17:38:27.543000,2023-12-28 16:58:57,"Hey @TomColeOK04 — my Wildcats are playing your Sooners in tonight’s Alamo Bowl. How about a friendly wager? 

If Oklahoma wins, I’ll offer up Tamales from Tucson and Barrio Brewing beer. #BearDown",0,3,12,1365.0,0,en,0.6667489019014565,0.0,0,-1,outlier
us,repciscomani,1740356809855017456_a,1603530970593775616_a,2023-12-28 17:38:27.543000,2023-12-28 12:59:32,"TUNE IN: I'm joining @wakeuptucson to discuss the border crisis, my work for our veterans and more this morning at 6:00am.

LISTEN ⬇️
https://t.co/Fs7gzZOMOv",4,1,5,265.0,0,en,0.7307950330306734,1.0,0,-1,outlier
us,repdonaldspress,1740404731040923832_a,1343968646050283522_a,2023-12-28 17:38:27.344000,2023-12-28 16:09:57,Thankful @SenRickScott &amp; his family are safe &amp; eagerly awaiting the swift arrest of the perpetrator.,28,56,273,9269.0,0,en,0.687243261467434,0.0,0,2,Public Service and Community Engagement
us,repkamlagerdove,1740414628260454557_a,1613235716669988871_a,2023-12-28 17:38:28.705000,2023-12-28 16:49:17,"Happy 50th birthday to the #EndangeredSpeciesAct. As Vice Ranking Member of @NRDems, I will continue to work to protect endangered species across our nation.",0,5,11,464.0,0,en,0.689479441938396,0.0,0,-1,outlier
us,repdonaldspress,1740394676367265865_a,1343968646050283522_a,2023-12-28 17:38:27.344000,2023-12-28 15:30:00,"We've seen how Senate negotiations have gone over the past year:

🚩Weak
🚩Not worth the money they're printed on
🚩Politicians celebrate
🚩Nothing changes

HR2 is our starting point &amp; we WILL NOT negotiate against ourselves

Negotiations won't move through our House without HR2. https://t.co/Z1P2febugc",25,63,216,5294.0,0,en,0.7257447444483314,1.0,0,1,U.S. Immigration and Border Security
us,repdonaldspress,1740379205135679852_a,1343968646050283522_a,2023-12-28 17:38:27.344000,2023-12-28 14:28:31,"Biden created the humanitarian &amp; national security crisis at our border.

This is the solution:
🔒HR 2 – Secure the Border Act of 2023
🔒HR 6138 – Reform Immigration Through Biometrics Act

Don’t bring up Ukraine until OUR border is secure.

Secure AMERICA FIRST.
It must be done. https://t.co/uGiEX6y7cF",191,397,1187,17406.0,0,en,0.7279506382711305,1.0,0,1,U.S. Immigration and Border Security
us,repkeithself,1740382104699990501_a,1612430165585416192_a,2023-12-28 17:38:28.951000,2023-12-28 14:40:03,"RT @MorningsMaria: Secure the southern border, then we'll talk about supporting Ukraine: Rep. Keith Self https://t.co/cXF7VyFBdV",0,38,0,,0,en,0.7237045018962918,1.0,0,1,U.S. Immigration and Border Security
us,repwilliams,1740367442894078278_a,1602757312539680770_a,2023-12-28 17:38:29.039000,2023-12-28 13:41:47,"RT @NEWSMAX: On Thursday's ""Wake Up America,"" N.Y. Rep. Brandon Williams says he will continue to be outspoken in his support of Israel, de…",0,49,0,,3,en,0.7397663054954925,1.0,9,0,October 7th Hamas Attacks and Their Aftermath
us,repwilliams,1740367293790539911_a,1602757312539680770_a,2023-12-28 17:38:29.039000,2023-12-28 13:41:11,"Disrupt, to take control, to get power. It’s the playbook of the Progressive-left.

What they don’t know, is that I won’t back down. And I’m unafraid. 

I joined @RobFinnertyUSA + @SharlaMcBride to discuss: https://t.co/qa0YpTMQED",2,10,23,993.0,0,en,0.7100478674431889,0.0,0,2,Public Service and Community Engagement
us,repjahanahayes,1740387308786843972_a,1082086081238102018_a,2023-12-28 17:38:29.218000,2023-12-28 15:00:43,"2023 Town by Town Year in Review 
📍Cheshire 
📍Cornwall 
📍Danbury 
📍Farmington https://t.co/IZGrc8L6An",3,2,4,463.0,0,en,0.7005519200424505,0.0,0,-1,outlier
us,repcasar,1740413975286931510_a,1499512178013057032_a,2023-12-28 17:38:30.057000,2023-12-28 16:46:41,"LAST CHANCE: Because of election ethics rules, my office will only be able to communicate directly with folks who’ve subscribed to our newsletter starting Jan. 5.

Subscribe now to make sure you stay up to date 👉🏽 https://t.co/y69msURYVB",2,9,10,815.0,0,en,0.7138258213763883,0.0,0,2,Public Service and Community Engagement
us,senwarren,1740379575715336312_a,970207298_a,2023-12-28 17:38:30.279000,2023-12-28 14:30:00,"The average American pays $140 just to file their taxes each year, while giant tax prep companies rake in billions. But it doesn’t have to be this way. Next year the IRS is launching a pilot program to give many taxpayers an option to file for free &amp; directly with the government.",1437,731,4137,227821.0,0,en,0.6737128501742752,0.0,0,2,Public Service and Community Engagement
us,repelicrane,1740413966554476853_a,1608891205902794753_a,2023-12-28 17:38:30.944000,2023-12-28 16:46:39,"💯 Thats why I introduced a bill to halt federal funding for any university with an endowment greater than $5 billion.

Most of these “elite” schools did little to protect their students from rising antisemitism. Why are we funding institutions that undermine American values?",9,30,119,2055.0,9,en,0.7171716354718309,1.0,9,0,October 7th Hamas Attacks and Their Aftermath
us,repelicrane,1740410998375469472_a,1608891205902794753_a,2023-12-28 17:38:30.944000,2023-12-28 16:34:51,RT @ForAmerica: Biden flew right over the problem. https://t.co/Ocs6IlQxv5,0,26,0,,0,en,0.7145975145297163,0.0,0,1,U.S. Immigration and Border Security
us,repelicrane,1740410672528375833_a,1608891205902794753_a,2023-12-28 17:38:30.944000,2023-12-28 16:33:34,"The federal government should not be censoring the free speech of American citizens.

This shouldn't be a partisan issue.
https://t.co/SX9nSrp9le",5,22,74,1138.0,0,en,0.7280358939477919,1.0,0,2,Public Service and Community Engagement
us,repelicrane,1740407047819071635_a,1608891205902794753_a,2023-12-28 17:38:30.944000,2023-12-28 16:19:10,"RT @BillMelugin_: NEW: Border Patrol’s Del Rio sector (Eagle Pass), reports apprehending over 22,000 illegal immigrants in just a one week…",0,546,0,,0,en,0.7134161145038013,0.0,0,1,U.S. Immigration and Border Security
us,repritchie,1740420969402085825_a,1276403757224546304_a,2023-12-28 17:38:31.180000,2023-12-28 17:14:29,"Today, we remember the 12 lives that were lost too soon in the Belmont fire. 

Fire safety has been a top priority of mine in Congress. As we approach the new year, I will continue to fight to protect every Bronxite from the danger it poses. https://t.co/xS7NTRcbe5",3,1,2,756.0,0,en,0.7335022617525844,1.0,0,2,Public Service and Community Engagement
us,repritchie,1740383680043081994_a,1276403757224546304_a,2023-12-28 17:38:31.180000,2023-12-28 14:46:18,"There are more than 70,000 unemployed youth across NYC. This is unacceptable.

I’m proud to have secured $1.7 Million in federal funds for @TheWCSto develop a new youth employment center, providing invaluable STEM college internships for young people in the Bronx. https://t.co/rZye8lIb7A",7,3,19,1095.0,0,en,0.7122898696899554,0.0,0,2,Public Service and Community Engagement
us,repswalwell,1740391696288887167_a,942156122_a,2023-12-28 17:38:31.381000,2023-12-28 15:18:09,RT @shawnjvandiver: It’s a big f-ing deal that the @WhiteHouse acknowledges the impact that @AfghanEvac has made AND our close partnership…,0,35,0,,0,en,0.7226808617106126,1.0,0,2,Public Service and Community Engagement
us,txrandy14,1740413759020249105_a,1058051748_a,2023-12-28 17:38:30.934000,2023-12-28 16:45:50,"RT @Jim_Jordan: White House:

“On Thursday, the President has no public events scheduled.”

Meanwhile, thousands of illegal aliens continue…",0,1007,0,,0,en,0.7323553142053604,1.0,0,1,U.S. Immigration and Border Security
us,senpeterwelch,1740411038112358665_a,1410590874_a,2023-12-28 17:38:30.850000,2023-12-28 16:35:01,Wishing my friend and colleague Bernie a speedy recovery!,3,6,23,1276.0,0,en,0.6930669340970697,0.0,0,2,Public Service and Community Engagement
us,senpeterwelch,1740339311839498639_a,1410590874_a,2023-12-28 17:38:30.850000,2023-12-28 11:50:00,"This holiday season, no parent or child should go hungry. That's why I've introduced legislation to expand access to SNAP benefits.
 
Together, we can end hunger in this country.",5,5,40,1802.0,0,en,0.7174364504061344,1.0,0,2,Public Service and Community Engagement
us,repjulialetlow,1740402232963866845_a,1382395679700439041_a,2023-12-28 17:38:32.651000,2023-12-28 16:00:02,"Last week, we hit a new record of migrant crossers at the southern border in a day: 14,000+.

Our schools and hospitals cannot handle this influx.

The solution is clear: secure the border.

https://t.co/ltdzmU9XSy",11,7,14,581.0,0,en,0.7472460431948915,1.0,0,1,U.S. Immigration and Border Security
us,repfeenstra,1740420936644665509_a,1345135363761852416_a,2023-12-28 17:38:32.202000,2023-12-28 17:14:21,RT @HouseGOP: House Republicans restored parents' voices everywhere by passing the Parents Bill of Rights. #CommitmentToAmerica https://t.c…,0,61,0,,0,en,0.6889301294057822,0.0,0,2,Public Service and Community Engagement
us,repfeenstra,1740419760536629597_a,1345135363761852416_a,2023-12-28 17:38:32.203000,2023-12-28 17:09:41,"177 years ago today, Iowa became our nation’s 29th state.

Today, and every day, I’m proud to be an Iowan! #IA04",2,2,6,171.0,0,en,0.6817772221688685,0.0,0,-1,outlier
us,repmaxmiller,1740413647795765303_a,1610383926446489600_a,2023-12-28 17:38:33.935000,2023-12-28 16:45:23,".@NASAGlenn leads the way in groundbreaking technologies that power US #SpaceExploration thanks to the innovation &amp; dedication of thousands of employees &amp; contractors.

The NASA Glenn workforce makes #NortheastOhio &amp; America stronger!",0,0,4,213.0,0,en,0.7137699676925997,0.0,0,2,Public Service and Community Engagement
us,repmaxmiller,1740385706407772527_a,1610383926446489600_a,2023-12-28 17:38:33.935000,2023-12-28 14:54:21,"#NortheastOhio is home to great people building strong communities &amp; a bright future for us all.

Our country is indebted to the thousands of Ohioans who made 2023 a special year.

Our collective spirit, innovation &amp; determination give promise to a bright 2024!

#ThankfulThursday https://t.co/dsIphu30kI",0,0,4,159.0,0,en,0.696854978390951,0.0,0,2,Public Service and Community Engagement
us,senlaphonza,1740373287765778824_a,1710331160063066113_a,2023-12-28 17:38:34.067000,2023-12-28 14:05:01,"RT @HollyJMitchell: It was an honor to have @SenLaphonza back in South LA to tour the Jacqueline Avant Children and Family Center, Martin L…",0,3,0,,0,en,0.6952439324503425,0.0,0,2,Public Service and Community Engagement
us,repmtg,1740394048685474073_a,1344356576786866176_a,2023-12-28 17:38:33.978000,2023-12-28 15:27:30,"🚨 BREAKING: Americans back Biden impeachment probe by 12 point margin and six in ten believe he was involved in Hunter's shady deals: Devastating Daily Mail poll reveals voters think president's son is 'corrupt', a 'crook' and 'guilty'

https://t.co/M6IAdIxXbI",1225,647,2761,70549.0,0,en,0.7130685736487051,0.0,0,-1,outlier
us,repkatcammack,1740403306735063289_a,1344325638983987201_a,2023-12-28 17:38:34.794000,2023-12-28 16:04:18,"Last week, a Medal of Honor recipient with ties to #FL03 was finally laid to rest at @ArlingtonNatl. James Richard Ward, a U.S. Navy Seaman First Class, died during the attack at Pearl Harbor saving his fellow sailors in 1941. 

https://t.co/8qBPXKLesz https://t.co/WDt6nHP6wX",3,4,9,471.0,0,en,0.7243275574829651,1.0,0,2,Public Service and Community Engagement
us,repkatcammack,1740401173109100907_a,1344325638983987201_a,2023-12-28 17:38:34.794000,2023-12-28 15:55:49,"ICYMI: Kartikeya Rajderkar won a Congressional Award Silver Medal for his service to our North Central Florida community and his outstanding achievements in the fine arts. 

Read more about him below! 

https://t.co/e5im6o1L96",3,2,3,394.0,0,en,0.720967817227491,1.0,0,-1,outlier
us,repmtg,1740363689297846769_a,1344356576786866176_a,2023-12-28 17:38:33.978000,2023-12-28 13:26:52,"There are only two sexes. 

Male and female.

Brain washing confused children to believe they can change their gender/sex is one of the most evil lies ever told to the most innocent people.

But cutting off their breast and genitals is even worse.

Pass my bill, Protect…",1332,1486,7802,219806.0,0,en,0.7175020472251055,1.0,0,2,Public Service and Community Engagement
us,repjerrycarl,1740415121644818668_a,1341091420439015424_a,2023-12-28 17:38:35.675000,2023-12-28 16:51:15,"78 years ago today, Congress adopted the Pledge of Allegiance. 

“One nation, under God, with liberty and justice for all.”

Those words ring just as true today as they did 78 years ago, and I couldn’t be prouder to be an American.",3,1,5,231.0,0,en,0.7132422596337734,0.0,0,-1,outlier
us,whitehouse,1740402248381833363_a,1323730225067339784_a,2023-12-28 17:38:35.219000,2023-12-28 16:00:05,President Biden is building a clean energy economy that benefits all Americans. https://t.co/Ve3BKWsM7f,661,296,945,77729.0,0,en,0.7152325863931385,1.0,0,2,Public Service and Community Engagement
us,repsherrill,1740402233349398623_a,1080569698536878081_a,2023-12-28 17:38:36.384000,2023-12-28 16:00:02,⭐ 2023 Hero Spotlight: Rabbi Cohen ⭐ https://t.co/PZGM3hkN1I,5,3,8,857.0,0,en,0.74138009278283,1.0,0,-1,outlier
